id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19327752,Rozzie Room,237023,Margie,,Roslindale,42.2848,-71.13935,Private room,31,30,22,03/16/2019,0.96,1,47
19328724,Sunny Private Bedroom in Boston,25819750,James,,Allston,42.35004,-71.13191,Private room,45,1,33,10/01/2017,1.41,1,0
19330793,Jamaica Plain apartment,57925675,Megara,,Jamaica Plain,42.31614,-71.11289,Entire home/apt,75,1,14,08/21/2017,0.61,1,0
19330844,"South Boston Studio Near Downtown, Beach, & Mall",135410134,Ali,,South Boston,42.32972,-71.05659,Entire home/apt,134,1,22,10/15/2017,0.96,1,0
19330870,Stayloom’s Modern Masterpiece | near T,4776690,Dan,,Dorchester,42.31477,-71.05693,Entire home/apt,1130,1,23,05/02/2019,0.99,4,261
19338355,"Back Bay, Comm Ave, GREAT location",44688386,Ron,,Back Bay,42.34949,-71.08936,Entire home/apt,249,2,55,05/09/2019,2.44,1,112
19346500,Brand New Modern Apartment next to HBS,24986965,Katherine,,Allston,42.35106,-71.13072,Entire home/apt,150,3,1,11/05/2017,0.05,1,0
19347139,★Harvard Business School ★ 1 Free Parking ★ Studio,47584294,"Kevin, Jessy, And Diego",,Brighton,42.35491,-71.1395,Entire home/apt,125,2,143,05/14/2019,6.31,10,348
19351506,Newly renovated modern 1 bedroom apartment,56359408,Billy,,Roxbury,42.33017,-71.06987,Entire home/apt,99,1,21,05/18/2019,0.91,5,316
19356659,Cozy and Convenient ( Great Location),133927887,Alex & Kat,,Fenway,42.34021,-71.08873,Entire home/apt,123,3,10,08/29/2017,0.43,12,0
19358947,Downtown- on the Boston Common,799496,Kj,,Downtown,42.35378,-71.06346,Entire home/apt,100,2,96,04/17/2019,4.13,1,138
19364110,Large clean private room close to downtown,80570686,Sienna,,Mission Hill,42.33145,-71.10226,Private room,100,2,35,04/16/2019,1.55,4,118
19364446,Light and cozy private room,134737866,Maria,,Brighton,42.35135,-71.16611,Private room,36,1,0,,,1,0
19366533,Boston step a train&bus  beautiful house,4546050,Margarita,,West Roxbury,42.27887,-71.16003,Private room,45,2,7,05/17/2019,0.87,2,331
19373388,Classic New England apartment on MBTA Red line,116319471,Greg And Alicia,,Dorchester,42.29183,-71.06636,Entire home/apt,104,1,63,05/16/2019,2.72,1,115
19411593,Stefano and Silvia’s JFK-UMASS Boston Room,57812241,Alexia,,Dorchester,42.31851,-71.05764,Private room,79,5,4,07/14/2018,0.28,7,321
19412875,Home Away from Home!Free Street Parking!No smoking,135920429,Wendy And Juan,,Mattapan,42.27948,-71.09889,Private room,48,2,82,05/12/2019,3.56,4,330
19428084,Elegant Updates to a Classic Boston 2br w/ Parking,8829658,Anais,,Dorchester,42.2898,-71.05613,Entire home/apt,176,2,80,05/05/2019,3.85,1,11
19435927,Artsy 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.35692,-71.06092,Entire home/apt,364,2,24,04/25/2019,1.27,299,192
19436968,Modern 4BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.35578,-71.06091,Entire home/apt,704,2,38,04/26/2019,1.66,299,191
19437268,"Boston, Allston wonderful apartment summer rent.",122936486,Yuan,,Allston,42.35285,-71.12486,Private room,40,5,2,06/26/2017,0.09,1,0
19448926,Hip 3BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.35578,-71.06232,Entire home/apt,588,2,39,04/13/2019,1.7,299,177
19455651,Private Suite & Everything Close!,89214914,JB & Ramona,,Charlestown,42.38325,-71.07835,Entire home/apt,175,2,133,05/13/2019,5.95,1,59
19457729,Spacious 2BR w/roof deck in South End,16348095,George,,South End,42.34238,-71.07454,Entire home/apt,189,2,84,04/16/2019,3.73,1,0
19459179,Southie Haven,90121799,Lilli,,South Boston,42.33556,-71.04857,Entire home/apt,95,2,3,07/07/2018,0.18,1,0
19459411,The Huntington,131497563,Li,,Fenway,42.34136,-71.08881,Private room,120,300,0,,,1,89
19468739,Charming Clean Modern Ultimate Studio FENWAY PARK!,76545076,Taylor,,Fenway,42.34689,-71.10397,Entire home/apt,100,1,100,05/03/2019,4.35,36,255
19469130,Modern 3BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.35718,-71.06109,Entire home/apt,577,2,19,04/28/2019,0.83,299,192
19469134,Stunning 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.35585,-71.06257,Entire home/apt,420,2,32,04/16/2019,1.51,299,171
19473060,The Sanctuary,16441460,Charles,,Brighton,42.35349,-71.16678,Private room,60,1,42,05/02/2019,1.9,5,276
19498285,Let us be your home away from home,136896833,Thao,,Dorchester,42.28765,-71.06371,Private room,70,2,10,04/08/2018,0.45,2,78
19501747,2BR Beacon Hill Apartment,136936260,Cynthia,,Downtown,42.35981,-71.06282,Entire home/apt,220,2,1,09/04/2017,0.05,1,0
19504080,Stunning Newbury Street Apartment,11303511,Katie,,Back Bay,42.35101,-71.07742,Entire home/apt,368,2,1,07/21/2017,0.04,1,0
19504228,One Bedroom Unit in Luxury Building,112969946,Michael,,South End,42.34332,-71.06344,Entire home/apt,180,2,2,07/16/2017,0.09,1,0
19507888,Winter at The Heart of Boston,14980513,Yair,,Fenway,42.34649,-71.08871,Private room,20,3,7,02/28/2019,0.3,3,0
19507998,Beautiful Studio and  Great Location,15790379,Isa,,West End,42.36237,-71.06866,Entire home/apt,49,1,79,11/17/2018,3.43,6,11
19522209,Bright 1BR in Back Bay by Sonder,12243051,Sonder,,Back Bay,42.3426,-71.08278,Entire home/apt,260,2,19,04/28/2019,0.83,299,55
19526556,Cozy Single Occupancy,9268168,Sheila,,Roxbury,42.32445,-71.08581,Private room,55,1,108,05/06/2019,4.79,1,262
19527633,Stunning 3BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.35576,-71.06197,Entire home/apt,618,2,40,05/02/2019,1.85,299,148
19530176,Cozy hideout in a historical Boston neighborhood,36321245,Tomáš,,Beacon Hill,42.36071,-71.06548,Entire home/apt,160,3,6,02/24/2019,0.26,1,12
19532043,Lovely 1 BR in Theater District,51058620,Regiane,,Downtown,42.35136,-71.0667,Entire home/apt,189,2,52,05/02/2019,2.28,6,51
19532898,Beautiful Spacious townhouse in Fort Hill,3707146,Mr. And Mrs.,,Roxbury,42.32243,-71.09058,Entire home/apt,200,2,17,12/10/2017,0.76,2,0
19540224,Free Parking at Newly Renovated 1 Bed Basement Unt,130680380,Jodie,,Fenway,42.35082,-71.09557,Entire home/apt,175,1,138,04/30/2019,6.06,2,64
19544387,Charming 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.35695,-71.06065,Entire home/apt,342,2,32,04/27/2019,1.4,299,182
19544986,14 Gloucester 4B by Lyon Apartments,82529160,Mario,,Back Bay,42.35133,-71.08465,Entire home/apt,205,2,35,03/31/2019,1.57,29,46
19545217,Jamaica Plain - Private bedroom&modern bath near T,19334125,Alfredo,,Jamaica Plain,42.29284,-71.11741,Private room,102,2,50,04/29/2019,2.19,1,13
19545605,14 Gloucester 1B by Lyon Apartments,82529160,Mario,,Back Bay,42.34968,-71.08627,Entire home/apt,225,2,21,04/28/2019,0.94,29,53
19550846,"Your cozy, sunny retreat- just steps from T!",17922220,Rebecca,,Brighton,42.34881,-71.14081,Private room,69,1,7,07/23/2017,0.31,1,0
19552273,Stunning 4BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.35682,-71.0604,Entire home/apt,721,2,47,05/03/2019,2.19,299,177
19552922,Nice Room in comfortable Apt - easy access to city,137369329,Nasir,,Brighton,42.354,-71.14843,Private room,50,1,36,05/03/2019,1.58,1,69
19555795,【Fenway】REDSOX GAME Luxury City View 2BR with gym,125924069,April,,Fenway,42.34397,-71.10077,Entire home/apt,229,1,16,05/01/2019,0.71,2,0
19562001,1 Bedroom Apt in South End  Apt 7,51058620,Regiane,,Downtown,42.35005,-71.06518,Entire home/apt,150,2,35,05/04/2019,1.55,6,65
19564884,"Artsy + Hip Classic Boston Brownstone, Sleeps 16",135841577,Lucas,,Fenway,42.34176,-71.0876,Entire home/apt,392,2,87,05/10/2019,4.77,3,55
19567173,Fenway Hideaway,12691315,Vanessa,,Fenway,42.34207,-71.08925,Entire home/apt,109,1,14,08/28/2017,0.64,2,0
19568535,Private Welcoming Apartment!,25932315,Heriberto,,Jamaica Plain,42.32402,-71.10885,Entire home/apt,160,2,56,05/02/2019,2.49,2,153
19571817,Clean Modern Home near Transit w/ Garage Parking,2810446,Danielle,,Jamaica Plain,42.29844,-71.11062,Entire home/apt,180,4,43,11/17/2018,1.94,4,15
19571919,Perfect location in the heart of the city,133776780,Vince,,South End,42.3453,-71.07179,Entire home/apt,191,2,4,10/22/2017,0.19,1,0
19574477,Gorgeous Audubon Circle Studios (1),70331522,Laurie,,Fenway,42.34716,-71.10527,Entire home/apt,185,3,53,05/02/2019,2.52,2,270
19581567,Freedom Trail Condo,93353522,Thomas,,Charlestown,42.37428,-71.06138,Entire home/apt,250,2,70,05/06/2019,3.06,1,26
19584489,Renovated modern 1 bed beside State Houe,26988,Anne,,Downtown,42.3593,-71.06227,Entire home/apt,140,28,3,03/31/2019,0.14,9,259
19587539,DECENT AND GREAT PLACE FOR YOUNG AND COOL  GUYS.,137682344,Patrick,,East Boston,42.36768,-71.03744,Private room,64,1,0,,,1,0
19588647,Beautiful Furnished Private Sanctuary in Boston!,28075417,Tamy-Fee,,Roxbury,42.31676,-71.08539,Private room,47,1,12,04/15/2019,0.52,1,0
19588926,Chic and bright 1 bedroom near Harvard University,30283594,Kara,,Jamaica Plain,42.32854,-71.11087,Entire home/apt,249,1,1,06/24/2018,0.09,138,362
19589363,-Modern & Plush 2BR + Pool & Gym near Bunker Hill!,30283594,Kara,,Jamaica Plain,42.32861,-71.11132,Entire home/apt,175,3,4,08/17/2018,0.25,138,221
19590968,"Just for you 2-BR, Heart of Boston, Pool & Gym +++",95459395,Bluebird,,Jamaica Plain,42.32861,-71.11224,Entire home/apt,499,1,4,04/12/2019,0.24,123,266
19592786,"Spacious, luxurious apartment in Back Bay!",39536288,A. Nessim,,Bay Village,42.34885,-71.06951,Entire home/apt,340,1,10,08/25/2017,0.44,3,96
